group,group_label,node_index,x1,x2,x3,x4,weight
5,pair_l1_l1,23,0.000000000000000000,0.000000000000000000,0.955907315804538915,-0.955907315804538915,0.009708933337374199
5,pair_l1_l1,24,0.000000000000000000,0.000000000000000000,0.955907315804538915,0.955907315804538915,0.009708933337374199
6,full_diag_l0,1,-0.686075797561756295,-0.686075797561756295,-0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,2,-0.686075797561756295,-0.686075797561756295,-0.686075797561756295,0.686075797561756295,0.022196457020333755
6,full_diag_l0,3,-0.686075797561756295,-0.686075797561756295,0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,4,-0.686075797561756295,-0.686075797561756295,0.686075797561756295,0.686075797561756295,0.022196457020333755
6,full_diag_l0,5,-0.686075797561756295,0.686075797561756295,-0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,6,-0.686075797561756295,0.686075797561756295,-0.686075797561756295,0.686075797561756295,0.022196457020333755
6,full_diag_l0,7,-0.686075797561756295,0.686075797561756295,0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,8,-0.686075797561756295,0.686075797561756295,0.686075797561756295,0.686075797561756295,0.022196457020333755
6,full_diag_l0,9,0.686075797561756295,-0.686075797561756295,-0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,10,0.686075797561756295,-0.686075797561756295,-0.686075797561756295,0.686075797561756295,0.022196457020333755
6,full_diag_l0,11,0.686075797561756295,-0.686075797561756295,0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,12,0.686075797561756295,-0.686075797561756295,0.686075797561756295,0.686075797561756295,0.022196457020333755
6,full_diag_l0,13,0.686075797561756295,0.686075797561756295,-0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,14,0.686075797561756295,0.686075797561756295,-0.686075797561756295,0.686075797561756295,0.022196457020333755
6,full_diag_l0,15,0.686075797561756295,0.686075797561756295,0.686075797561756295,-0.686075797561756295,0.022196457020333755
6,full_diag_l0,16,0.686075797561756295,0.686075797561756295,0.686075797561756295,0.686075797561756295,0.022196457020333755
