group,group_label,node_index,x1,x2,x3,x4,weight
7,pair_l1_l2,21,0.000000000000000000,-0.955907315804539012,0.000000000000000000,-0.406057174738239736,0.360690314354862726
7,pair_l1_l2,22,0.000000000000000000,-0.955907315804539012,0.000000000000000000,0.406057174738239736,0.360690314354862726
7,pair_l1_l2,23,0.000000000000000000,0.955907315804539012,0.000000000000000000,-0.406057174738239736,0.360690314354862726
7,pair_l1_l2,24,0.000000000000000000,0.955907315804539012,0.000000000000000000,0.406057174738239736,0.360690314354862726
7,pair_l1_l2,25,-0.406057174738239736,0.000000000000000000,-0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,26,0.406057174738239736,0.000000000000000000,-0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,27,-0.406057174738239736,0.000000000000000000,0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,28,0.406057174738239736,0.000000000000000000,0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,29,0.000000000000000000,-0.406057174738239736,-0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,30,0.000000000000000000,0.406057174738239736,-0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,31,0.000000000000000000,-0.406057174738239736,0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,32,0.000000000000000000,0.406057174738239736,0.955907315804539012,0.000000000000000000,0.360690314354862726
7,pair_l1_l2,33,0.000000000000000000,0.000000000000000000,-0.955907315804539012,-0.406057174738239736,0.360690314354862726
7,pair_l1_l2,34,0.000000000000000000,0.000000000000000000,-0.955907315804539012,0.406057174738239736,0.360690314354862726
7,pair_l1_l2,35,0.000000000000000000,0.000000000000000000,0.955907315804539012,-0.406057174738239736,0.360690314354862726
7,pair_l1_l2,36,0.000000000000000000,0.000000000000000000,0.955907315804539012,0.406057174738239736,0.360690314354862726
7,pair_l1_l2,37,-0.406057174738239736,0.000000000000000000,0.000000000000000000,-0.955907315804539012,0.360690314354862726
7,pair_l1_l2,38,0.406057174738239736,0.000000000000000000,0.000000000000000000,-0.955907315804539012,0.360690314354862726
7,pair_l1_l2,39,-0.406057174738239736,0.000000000000000000,0.000000000000000000,0.955907315804539012,0.360690314354862726
7,pair_l1_l2,40,0.406057174738239736,0.000000000000000000,0.000000000000000000,0.955907315804539012,0.360690314354862726
7,pair_l1_l2,41,0.000000000000000000,-0.406057174738239736,0.000000000000000000,-0.955907315804539012,0.360690314354862726
7,pair_l1_l2,42,0.000000000000000000,0.406057174738239736,0.000000000000000000,-0.955907315804539012,0.360690314354862726
7,pair_l1_l2,43,0.000000000000000000,-0.406057174738239736,0.000000000000000000,0.955907315804539012,0.360690314354862726
7,pair_l1_l2,44,0.000000000000000000,0.406057174738239736,0.000000000000000000,0.955907315804539012,0.360690314354862726
7,pair_l1_l2,45,0.000000000000000000,0.000000000000000000,-0.406057174738239736,-0.955907315804539012,0.360690314354862726
7,pair_l1_l2,46,0.000000000000000000,0.000000000000000000,0.406057174738239736,-0.955907315804539012,0.360690314354862726
7,pair_l1_l2,47,0.000000000000000000,0.000000000000000000,-0.406057174738239736,0.955907315804539012,0.360690314354862726
7,pair_l1_l2,48,0.000000000000000000,0.000000000000000000,0.406057174738239736,0.955907315804539012,0.360690314354862726
8,triple_l1_l1_l1,1,-0.955907315804539012,-0.955907315804539012,-0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,2,-0.955907315804539012,-0.955907315804539012,0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,3,-0.955907315804539012,0.955907315804539012,-0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,4,-0.955907315804539012,0.955907315804539012,0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,5,0.955907315804539012,-0.955907315804539012,-0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,6,0.955907315804539012,-0.955907315804539012,0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,7,0.955907315804539012,0.955907315804539012,-0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,8,0.955907315804539012,0.955907315804539012,0.955907315804539012,0.000000000000000000,0.028334051613426141
8,triple_l1_l1_l1,9,-0.955907315804539012,-0.955907315804539012,0.000000000000000000,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,10,-0.955907315804539012,-0.955907315804539012,0.000000000000000000,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,11,-0.955907315804539012,0.955907315804539012,0.000000000000000000,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,12,-0.955907315804539012,0.955907315804539012,0.000000000000000000,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,13,0.955907315804539012,-0.955907315804539012,0.000000000000000000,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,14,0.955907315804539012,-0.955907315804539012,0.000000000000000000,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,15,0.955907315804539012,0.955907315804539012,0.000000000000000000,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,16,0.955907315804539012,0.955907315804539012,0.000000000000000000,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,17,-0.955907315804539012,0.000000000000000000,-0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,18,-0.955907315804539012,0.000000000000000000,-0.955907315804539012,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,19,-0.955907315804539012,0.000000000000000000,0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,20,-0.955907315804539012,0.000000000000000000,0.955907315804539012,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,21,0.955907315804539012,0.000000000000000000,-0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,22,0.955907315804539012,0.000000000000000000,-0.955907315804539012,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,23,0.955907315804539012,0.000000000000000000,0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,24,0.955907315804539012,0.000000000000000000,0.955907315804539012,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,25,0.000000000000000000,-0.955907315804539012,-0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,26,0.000000000000000000,-0.955907315804539012,-0.955907315804539012,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,27,0.000000000000000000,-0.955907315804539012,0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,28,0.000000000000000000,-0.955907315804539012,0.955907315804539012,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,29,0.000000000000000000,0.955907315804539012,-0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,30,0.000000000000000000,0.955907315804539012,-0.955907315804539012,0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,31,0.000000000000000000,0.955907315804539012,0.955907315804539012,-0.955907315804539012,0.028334051613426141
8,triple_l1_l1_l1,32,0.000000000000000000,0.955907315804539012,0.955907315804539012,0.955907315804539012,0.028334051613426141
9,full_diag_l0,1,-0.686075797561756291,-0.686075797561756291,-0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,2,-0.686075797561756291,-0.686075797561756291,-0.686075797561756291,0.686075797561756291,0.251500114953147920
9,full_diag_l0,3,-0.686075797561756291,-0.686075797561756291,0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,4,-0.686075797561756291,-0.686075797561756291,0.686075797561756291,0.686075797561756291,0.251500114953147920
9,full_diag_l0,5,-0.686075797561756291,0.686075797561756291,-0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,6,-0.686075797561756291,0.686075797561756291,-0.686075797561756291,0.686075797561756291,0.251500114953147920
9,full_diag_l0,7,-0.686075797561756291,0.686075797561756291,0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,8,-0.686075797561756291,0.686075797561756291,0.686075797561756291,0.686075797561756291,0.251500114953147920
9,full_diag_l0,9,0.686075797561756291,-0.686075797561756291,-0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,10,0.686075797561756291,-0.686075797561756291,-0.686075797561756291,0.686075797561756291,0.251500114953147920
9,full_diag_l0,11,0.686075797561756291,-0.686075797561756291,0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,12,0.686075797561756291,-0.686075797561756291,0.686075797561756291,0.686075797561756291,0.251500114953147920
9,full_diag_l0,13,0.686075797561756291,0.686075797561756291,-0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,14,0.686075797561756291,0.686075797561756291,-0.686075797561756291,0.686075797561756291,0.251500114953147920
9,full_diag_l0,15,0.686075797561756291,0.686075797561756291,0.686075797561756291,-0.686075797561756291,0.251500114953147920
9,full_diag_l0,16,0.686075797561756291,0.686075797561756291,0.686075797561756291,0.686075797561756291,0.251500114953147920
