x1,x2,x3,x4,x5,weight,group
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-121.635116598079562777,center
-0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,16.131687242798353310,axis λ2
0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,16.131687242798353310,axis λ2
0.000000000000000000,-0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,16.131687242798353310,axis λ2
0.000000000000000000,0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,16.131687242798353310,axis λ2
0.000000000000000000,0.000000000000000000,-0.358568582800318059,0.000000000000000000,0.000000000000000000,16.131687242798353310,axis λ2
0.000000000000000000,0.000000000000000000,0.358568582800318059,0.000000000000000000,0.000000000000000000,16.131687242798353310,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.358568582800318059,0.000000000000000000,16.131687242798353310,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.358568582800318059,0.000000000000000000,16.131687242798353310,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.358568582800318059,16.131687242798353310,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.358568582800318059,16.131687242798353310,axis λ2
-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-5.157750342935528032,axis λ3
0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-5.157750342935528032,axis λ3
0.000000000000000000,-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,-5.157750342935528032,axis λ3
0.000000000000000000,0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,-5.157750342935528032,axis λ3
0.000000000000000000,0.000000000000000000,-0.948683298050513768,0.000000000000000000,0.000000000000000000,-5.157750342935528032,axis λ3
0.000000000000000000,0.000000000000000000,0.948683298050513768,0.000000000000000000,0.000000000000000000,-5.157750342935528032,axis λ3
0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.948683298050513768,0.000000000000000000,-5.157750342935528032,axis λ3
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.948683298050513768,0.000000000000000000,-5.157750342935528032,axis λ3
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.948683298050513768,-5.157750342935528032,axis λ3
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.948683298050513768,-5.157750342935528032,axis λ3
-0.948683298050513768,-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
-0.948683298050513768,0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.948683298050513768,-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.948683298050513768,0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
-0.948683298050513768,0.000000000000000000,-0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
-0.948683298050513768,0.000000000000000000,0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.948683298050513768,0.000000000000000000,-0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.948683298050513768,0.000000000000000000,0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
-0.948683298050513768,0.000000000000000000,0.000000000000000000,-0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.948683298050513768,0.000000000000000000,0.000000000000000000,-0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.948683298050513768,0.000000000000000000,0.000000000000000000,0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.948683298050513768,1.097393689986282617,face-diagonal λ3
-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.948683298050513768,1.097393689986282617,face-diagonal λ3
0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.948683298050513768,1.097393689986282617,face-diagonal λ3
0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.948683298050513768,1.097393689986282617,face-diagonal λ3
0.000000000000000000,-0.948683298050513768,-0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.000000000000000000,-0.948683298050513768,0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.000000000000000000,0.948683298050513768,-0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.000000000000000000,0.948683298050513768,0.948683298050513768,0.000000000000000000,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.000000000000000000,-0.948683298050513768,0.000000000000000000,-0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.000000000000000000,-0.948683298050513768,0.000000000000000000,0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.000000000000000000,0.948683298050513768,0.000000000000000000,-0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
0.000000000000000000,0.948683298050513768,0.000000000000000000,0.948683298050513768,0.000000000000000000,1.097393689986282617,face-diagonal λ3
