x1,x2,x3,x4,x5,weight,group
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-37.028501752781586731,center
-0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,4.779759183051363713,axis λ2
0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,4.779759183051363713,axis λ2
0.000000000000000000,-0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,4.779759183051363713,axis λ2
0.000000000000000000,0.358568582800318059,0.000000000000000000,0.000000000000000000,0.000000000000000000,4.779759183051363713,axis λ2
0.000000000000000000,0.000000000000000000,-0.358568582800318059,0.000000000000000000,0.000000000000000000,4.779759183051363713,axis λ2
0.000000000000000000,0.000000000000000000,0.358568582800318059,0.000000000000000000,0.000000000000000000,4.779759183051363713,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.358568582800318059,0.000000000000000000,4.779759183051363713,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.358568582800318059,0.000000000000000000,4.779759183051363713,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.358568582800318059,4.779759183051363713,axis λ2
0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.358568582800318059,4.779759183051363713,axis λ2
-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.292638317329675379,axis λ3
0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.292638317329675379,axis λ3
0.000000000000000000,-0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.292638317329675379,axis λ3
0.000000000000000000,0.948683298050513768,0.000000000000000000,0.000000000000000000,0.000000000000000000,-0.292638317329675379,axis λ3
0.000000000000000000,0.000000000000000000,-0.948683298050513768,0.000000000000000000,0.000000000000000000,-0.292638317329675379,axis λ3
